cliente_id,channel_id,region
-1107976928,870267989,LITORAL
1673990035,-635186254,GBA MINORISTAS
-1965689725,-1756013582,GBA MINORISTAS
-1535244708,1625004744,COSTA ATLANTICA
908359146,1625004744,LITORAL
1165281477,651275377,GBA MINORISTAS
646431538,1625004744,PATAGONIA
-817569419,1625004744,PATAGONIA
1356358214,1625004744,GBA MINORISTAS
291671876,1625004744,PATAGONIA
48940536,-1756013582,GBA MINORISTAS
-861740616,1625004744,PATAGONIA
-404775393,1625004744,GBA MINORISTAS
-2016137849,-1756013582,GBA MINORISTAS
643584085,1625004744,NOA
-484193346,-635186254,NOA
-1597436892,651275377,GBA MINORISTAS
-867337350,870267989,GBA MINORISTAS
-227703289,-635186254,GBA MINORISTAS
143006495,1759010777,GBA MINORISTAS
2123231334,-2071733625,GBA MINORISTAS
-1952206230,-483404947,GBA MINORISTAS
-1284161601,-2071733625,NOA
-155548710,1625004744,GBA MINORISTAS
1021980968,1625004744,GBA MINORISTAS
315442968,-635186254,GBA MINORISTAS
-1186139836,1759010777,GBA MINORISTAS
1956192434,1625004744,NOA
-980169005,1625004744,COSTA ATLANTICA
522821256,541481139,COSTA ATLANTICA
-1301837913,1759010777,GBA MINORISTAS
46844509,1759010777,GBA MINORISTAS
956129004,651275377,GBA MINORISTAS
-365564788,651275377,GBA MINORISTAS
1372701990,651275377,GBA MINORISTAS
853680664,651275377,GBA MINORISTAS
-1179872877,1759010777,COSTA ATLANTICA
1563311332,1759010777,GBA MINORISTAS
949813361,1625004744,PATAGONIA
-496527062,1759010777,GBA MINORISTAS
762802102,-635186254,GBA MINORISTAS
683287552,651275377,GBA MINORISTAS
-260188613,-635186254,GBA MINORISTAS
-1021985837,1759010777,GBA MINORISTAS
-1807338761,1625004744,COSTA ATLANTICA
-1858143992,870267989,CENTRAL
1675899099,-1756013582,LITORAL
2040127942,1625004744,LITORAL
1114928222,1625004744,LITORAL
-1314472346,870267989,LITORAL
-1700941980,1625004744,LITORAL
-1018769703,-1756013582,LITORAL
135905407,1625004744,LITORAL
-77229375,1625004744,LITORAL
-2008021901,-1756013582,NEA
-1414088092,870267989,LITORAL
1152357589,870267989,NOA
-226123959,1625004744,LITORAL
-789708458,870267989,COSTA ATLANTICA
669163617,-1756013582,GBA MINORISTAS
-692470668,1625004744,LITORAL
534405658,-635186254,GBA MINORISTAS
120975878,1625004744,GBA MINORISTAS
-822596195,1625004744,LITORAL
1046819977,870267989,GBA MINORISTAS
474217181,-635186254,GBA MINORISTAS
311679599,651275377,GBA MINORISTAS
-493361369,870267989,GBA MINORISTAS
-2076612926,1625004744,COSTA ATLANTICA
-33773560,-635186254,GBA MINORISTAS
313274535,1759010777,NOA
-539680266,1759010777,GBA MINORISTAS
-924284001,-635186254,GBA MINORISTAS
34969469,-1756013582,GBA MINORISTAS
-632892267,1759010777,LITORAL
1965679092,-635186254,LITORAL
1813228416,1625004744,LITORAL
-1071588804,541481139,NOA
-1649289516,1059805429,NEA
1003550170,1759010777,GBA MINORISTAS
-604244637,651275377,GBA MINORISTAS
777645378,1759010777,LITORAL
332247720,1759010777,LITORAL
1375711868,1625004744,GBA MINORISTAS
-1047331353,870267989,GBA MINORISTAS
-1357344883,1625004744,NEA
-1787051251,1625004744,LITORAL
-158035395,1625004744,LITORAL
-266127376,1625004744,CENTRAL
-1292039799,1625004744,LITORAL
425486005,1625004744,CENTRAL
1871775865,1625004744,LITORAL
-124416941,-1756013582,GBA MINORISTAS
-1452999314,1759010777,GBA MINORISTAS
1463378157,870267989,GBA MINORISTAS
-1839075245,1759010777,NOA
-1229725679,870267989,GBA MINORISTAS
-1827865077,1625004744,CENTRAL
208024427,870267989,GBA MINORISTAS
-1577197921,1625004744,CENTRAL
-1724455543,1625004744,CENTRAL
1694832564,1625004744,CENTRAL
1315554671,1625004744,GBA MINORISTAS
-667234563,-2071733625,GBA MINORISTAS
1758020913,1759010777,CENTRAL
-436492735,-1756013582,GBA MINORISTAS
1057647989,870267989,LITORAL
-1595635846,1625004744,LITORAL
-284758356,1625004744,LITORAL
-578881390,870267989,CENTRAL
-1690836243,1625004744,CENTRAL
-1833933301,1625004744,CENTRAL
-98279273,1625004744,CENTRAL
-22189397,1625004744,CENTRAL
-645401432,1625004744,CENTRAL
2056844569,870267989,CENTRAL
-809432420,1625004744,LITORAL
-1831679187,1625004744,LITORAL
-449479880,870267989,GBA MINORISTAS
-2020991146,870267989,PATAGONIA
-585465488,1625004744,CENTRAL
-10822506,1625004744,CENTRAL
1388571410,1625004744,CENTRAL
1022518298,1625004744,CENTRAL
-967916636,1059805429,CENTRAL
-2090983783,1625004744,CENTRAL
267885056,870267989,CENTRAL
-789834868,870267989,GBA MINORISTAS
1101390638,1759010777,GBA MINORISTAS
1657995035,1625004744,NOA
1564028672,1625004744,NOA
-276582365,1625004744,NOA
-2027177886,870267989,GBA MINORISTAS
2138284143,1625004744,NOA
-1507582138,-1756013582,GBA MINORISTAS
1761897478,1625004744,NOA
279404861,1625004744,NOA
-943330031,870267989,GBA MINORISTAS
-2127754768,1625004744,COSTA ATLANTICA
1326365839,651275377,GBA MINORISTAS
-1171016825,870267989,GBA MINORISTAS
1583071452,870267989,GBA MINORISTAS
-1905168067,1625004744,GBA MINORISTAS
-1429393752,1625004744,PATAGONIA
1201293888,1759010777,NOA
1544417993,1625004744,NOA
1287405301,-1756013582,CENTRAL
876502280,870267989,CENTRAL
2072564715,541481139,LITORAL
1218783416,1059805429,LITORAL
838835144,870267989,LITORAL
-949093087,1625004744,LITORAL
-273235280,1625004744,LITORAL
-977482616,1625004744,LITORAL
-410328725,870267989,LITORAL
-225994472,1759010777,GBA MINORISTAS
927391727,541481139,LITORAL
-2008730059,870267989,GBA MINORISTAS
-1037466847,651275377,GBA MINORISTAS
-1886012682,870267989,GBA MINORISTAS
2108072628,1625004744,NOA
1144353347,1625004744,NOA
1542571118,1625004744,LITORAL
1565264976,1625004744,NOA
1555168894,1625004744,LITORAL
264661153,870267989,LITORAL
-1824914876,1625004744,NOA
-82575872,1759010777,GBA MINORISTAS
400721648,870267989,NOA
-1042845963,1625004744,NOA
1998338898,-635186254,GBA MINORISTAS
366802352,870267989,NOA
1124447530,1059805429,CENTRAL
-1085659908,870267989,NEA
383191202,1625004744,GBA MINORISTAS
1260114381,1625004744,GBA MINORISTAS
-572215646,-1756013582,GBA MINORISTAS
452208859,1625004744,CENTRAL
-866555785,1625004744,NOA
-2122995882,1625004744,NOA
-2046271834,1625004744,NOA
1006884491,870267989,GBA MINORISTAS
1257184425,870267989,NOA
1672699665,870267989,LITORAL
1090326392,870267989,PATAGONIA
-1428216595,1625004744,LITORAL
2096940445,-1756013582,COSTA ATLANTICA
-14807174,1625004744,LITORAL
-159465546,1625004744,NOA
-1129257610,1759010777,GBA MINORISTAS
560266245,1625004744,COSTA ATLANTICA
1458085031,870267989,LITORAL
756921474,1625004744,COSTA ATLANTICA
374339601,-1756013582,NEA
762743809,1625004744,LITORAL
-1862120997,1625004744,LITORAL
-1271085383,-2071733625,LITORAL
-683021961,1625004744,LITORAL
-963803273,870267989,GBA MINORISTAS
1272378445,1625004744,LITORAL
495074202,870267989,LITORAL
-630126517,1625004744,NOA
823173173,1759010777,COSTA ATLANTICA
-1289526676,651275377,GBA MINORISTAS
1091238756,1625004744,LITORAL
1673068672,-1756013582,LITORAL
-1920306667,-1756013582,GBA MINORISTAS
-1701605576,1759010777,COSTA ATLANTICA
733514630,1625004744,LITORAL
-553178736,-1756013582,LITORAL
-836631385,870267989,LITORAL
-1029364158,870267989,NOA
203060270,-1756013582,LITORAL
-433925233,1625004744,LITORAL
2119182490,1625004744,LITORAL
-1255523811,870267989,LITORAL
-719447602,1625004744,LITORAL
-1763900533,1759010777,LITORAL
1602014405,1759010777,LITORAL
-280616273,870267989,GBA MINORISTAS
-808157019,541481139,COSTA ATLANTICA
105090208,1625004744,CENTRAL
927853966,1625004744,LITORAL
-1920830732,-1756013582,GBA MINORISTAS
130414034,1625004744,LITORAL
-1217339947,1759010777,GBA MINORISTAS
-1026213701,-1756013582,LITORAL
834259800,1759010777,GBA MINORISTAS
-1062421109,-1756013582,NEA
696728846,1759010777,GBA MINORISTAS
2106730501,1759010777,CENTRAL
186423523,-1756013582,GBA MINORISTAS
70493453,-1756013582,GBA MINORISTAS
303440765,-2071733625,GBA MINORISTAS
1596765033,1625004744,LITORAL
-1248715036,1625004744,NOA
-1139587044,-1756013582,GBA MINORISTAS
890685993,-635186254,NOA
1022765394,1759010777,GBA MINORISTAS
1764290973,-635186254,NOA
-775066577,1625004744,PATAGONIA
1302479900,870267989,LITORAL
503297794,1625004744,PATAGONIA
-1088149668,1759010777,GBA MINORISTAS
-480333162,870267989,GBA MINORISTAS
1828242500,1625004744,PATAGONIA
446604818,870267989,PATAGONIA
-77892913,-1756013582,LITORAL
1175137289,-635186254,LITORAL
1551154970,1759010777,GBA MINORISTAS
-63625878,870267989,GBA MINORISTAS
-464665987,1759010777,NOA
794496514,-635186254,NOA
-776374368,651275377,GBA MINORISTAS
-1339544235,651275377,GBA MINORISTAS
-29098144,1625004744,NOA
690907244,1759010777,GBA MINORISTAS
1720202324,1759010777,GBA MINORISTAS
1678485071,1059805429,NOA
-501266669,870267989,NOA
1480141952,1059805429,GBA MINORISTAS
666143233,541481139,GBA MINORISTAS
-1500907564,-483404947,GBA MINORISTAS
-1415867382,1759010777,CENTRAL
-1223159239,-635186254,GBA MINORISTAS
1747516277,1625004744,LITORAL
883344352,1625004744,GBA MINORISTAS
-865963878,541481139,GBA MINORISTAS
914357202,1625004744,PATAGONIA
-303024595,1625004744,GBA MINORISTAS
-9752693,1625004744,COSTA ATLANTICA
-382066106,870267989,GBA MINORISTAS
-1020958307,1625004744,GBA MINORISTAS
2013442305,1059805429,CENTRAL
1545612605,1059805429,CENTRAL
1822413353,1759010777,LITORAL
2068097739,1759010777,GBA MINORISTAS
-989215921,870267989,PATAGONIA
1545075198,1059805429,PATAGONIA
-1322751295,870267989,GBA MINORISTAS
1275049809,870267989,GBA MINORISTAS
-522929186,1625004744,GBA MINORISTAS
1115210218,870267989,GBA MINORISTAS
639672590,870267989,GBA MINORISTAS
581007038,870267989,GBA MINORISTAS
1666036757,1625004744,LITORAL
-492738667,870267989,LITORAL
610604301,1625004744,PATAGONIA
699118117,870267989,GBA MINORISTAS
1339647481,1759010777,GBA MINORISTAS
1480741788,1625004744,GBA MINORISTAS
733964763,1625004744,GBA MINORISTAS
-1693681774,870267989,LITORAL
90852091,1759010777,GBA MINORISTAS
-981138050,870267989,COSTA ATLANTICA
-2103499508,1625004744,COSTA ATLANTICA
-714478283,1625004744,LITORAL
-334600237,1625004744,PATAGONIA
-1194607703,1625004744,NEA
-1384731521,1625004744,COSTA ATLANTICA
-794392560,1759010777,NOA
-437320495,1759010777,GBA MINORISTAS
-1281544101,-1756013582,GBA MINORISTAS
1203836164,541481139,GBA MINORISTAS
507847868,-1756013582,GBA MINORISTAS
1909481963,1759010777,GBA MINORISTAS
-1144401014,-986995827,PATAGONIA
-734065884,1625004744,GBA MINORISTAS
137794252,870267989,GBA MINORISTAS
-1263488052,870267989,GBA MINORISTAS
668509731,1625004744,GBA MINORISTAS
-83934488,1625004744,NOA
-426325715,1625004744,NOA
121762501,1625004744,GBA MINORISTAS
64617634,870267989,NOA
892596960,1625004744,GBA MINORISTAS
1375278684,651275377,GBA MINORISTAS
-1204466479,1759010777,GBA MINORISTAS
21250652,1759010777,GBA MINORISTAS
1020314893,870267989,GBA MINORISTAS
-1408383252,1625004744,COSTA ATLANTICA
919642878,870267989,GBA MINORISTAS
-461817322,870267989,LITORAL
-2090783569,870267989,COSTA ATLANTICA
-988165325,651275377,GBA MINORISTAS
-205171068,1625004744,PATAGONIA
-406002574,1759010777,GBA MINORISTAS
828039508,1863226746,NEA
-1412500301,1759010777,LITORAL
710332120,1625004744,LITORAL
-127035889,1625004744,LITORAL
437637095,1625004744,LITORAL
-739787278,651275377,GBA MINORISTAS
-656740338,1759010777,GBA MINORISTAS
-2074567793,1625004744,LITORAL
1472252420,1625004744,GBA MINORISTAS
-720997992,-1756013582,GBA MINORISTAS
648107308,870267989,GBA MINORISTAS
241489492,-1756013582,GBA MINORISTAS
-773292495,870267989,LITORAL
-991280464,1759010777,GBA MINORISTAS
-31874453,1625004744,NOA
-1077892381,-1756013582,GBA MINORISTAS
-1915665463,-1756013582,GBA MINORISTAS
2114877562,1759010777,COSTA ATLANTICA
-336498084,-1756013582,GBA MINORISTAS
1445570857,-1756013582,GBA MINORISTAS
1740193552,870267989,CENTRAL
-1134131737,870267989,CENTRAL
1766147301,-635186254,LITORAL
1984047062,1625004744,LITORAL
-1690221361,870267989,GBA MINORISTAS
-165964216,870267989,LITORAL
1922556452,870267989,NOA
-1279930295,1625004744,LITORAL
626155786,1625004744,CENTRAL
1095929269,870267989,NOA
-2073955402,1625004744,GBA MINORISTAS
929805863,-1756013582,CENTRAL
-239102738,1625004744,CENTRAL
838843779,1625004744,NOA
1683059392,1625004744,LITORAL
-639222102,1625004744,NOA
-1056579202,870267989,LITORAL
-449910888,1625004744,LITORAL
-336826061,1625004744,PATAGONIA
-575030813,1625004744,LITORAL
-1762074822,870267989,GBA MINORISTAS
207231750,870267989,LITORAL
1787722257,870267989,GBA MINORISTAS
-2051315999,870267989,LITORAL
-2009067291,1625004744,GBA MINORISTAS
-415631120,1625004744,LITORAL
-902619760,1625004744,GBA MINORISTAS
-1175034783,1625004744,LITORAL
-1890066715,1759010777,NEA
-727172117,1625004744,LITORAL
-1622766678,1759010777,COSTA ATLANTICA
2081137214,-1756013582,GBA MINORISTAS
-1835123295,1625004744,LITORAL
475851729,1625004744,LITORAL
-1736216239,1625004744,LITORAL
367562251,1059805429,NOA
514606218,1625004744,LITORAL
511242479,870267989,GBA MINORISTAS
-506210248,541481139,GBA MINORISTAS
394153230,1625004744,LITORAL
765844148,1625004744,LITORAL
694271994,1625004744,LITORAL
438975192,870267989,GBA MINORISTAS
1889304092,1625004744,GBA MINORISTAS
-1524382795,870267989,GBA MINORISTAS
-531156867,1625004744,GBA MINORISTAS
-1257599665,-2071733625,CENTRAL
-897013958,870267989,GBA MINORISTAS
1115184980,-1756013582,GBA MINORISTAS
1062098554,1759010777,NOA
576787123,1625004744,COSTA ATLANTICA
535703489,1625004744,GBA MINORISTAS
-2109793000,1625004744,NOA
-1240012436,870267989,GBA MINORISTAS
-118119701,1759010777,GBA MINORISTAS
-1371570446,1625004744,GBA MINORISTAS
-580872953,1625004744,GBA MINORISTAS
-632803523,870267989,CENTRAL
473652877,1625004744,NOA
2146273709,870267989,CENTRAL
816268649,1625004744,CENTRAL
2111185978,1759010777,LITORAL
1706565576,1759010777,CENTRAL
879119706,870267989,GBA MINORISTAS
1612476465,1625004744,NOA
-902414353,870267989,NOA
-1333739239,1625004744,CENTRAL
-957977295,1625004744,LITORAL
-1186357907,1625004744,CENTRAL
803562457,1625004744,CENTRAL
-777210979,1625004744,CENTRAL
-1959834200,1625004744,CENTRAL
-989977390,1625004744,GBA MINORISTAS
46524892,1625004744,CENTRAL
937601681,1625004744,CENTRAL
-612342392,870267989,CENTRAL
-1042504116,1625004744,CENTRAL
-1671456582,870267989,GBA MINORISTAS
48798848,1625004744,CENTRAL
945508393,651275377,GBA MINORISTAS
-205200689,1759010777,CENTRAL
2033115618,870267989,CENTRAL
1336586001,1625004744,CENTRAL
-665643954,-2071733625,CENTRAL
-270020366,1625004744,CENTRAL
1931948319,1759010777,CENTRAL
-1126708775,-483404947,GBA MINORISTAS
-1507167950,870267989,CENTRAL
-1197746,870267989,CENTRAL
-1847264930,651275377,GBA MINORISTAS
801284703,1625004744,NOA
-1152076763,-483404947,GBA MINORISTAS
611500643,541481139,GBA MINORISTAS
1566970459,1625004744,NOA
-1623603922,1625004744,GBA MINORISTAS
1184975276,651275377,NEA
1213389472,1625004744,NOA
1126313944,1759010777,NEA
-619619688,1625004744,CENTRAL
-931534016,1759010777,GBA MINORISTAS
-490813002,870267989,CENTRAL
560127508,1625004744,PATAGONIA
2109674489,1625004744,NOA
1959847127,1759010777,GBA MINORISTAS
1842603290,1625004744,LITORAL
-1383888064,1625004744,NOA
-910761697,1625004744,NOA
1646353043,1625004744,LITORAL
1058682536,-1756013582,LITORAL
-289329738,1625004744,CENTRAL
702752203,1759010777,GBA MINORISTAS
1895871285,1759010777,GBA MINORISTAS
-1834914095,1759010777,GBA MINORISTAS
1915024076,651275377,GBA MINORISTAS
-686228789,1759010777,GBA MINORISTAS
467534328,1759010777,LITORAL
-732574692,1625004744,LITORAL
-2091275865,870267989,GBA MINORISTAS
-2043473360,1759010777,GBA MINORISTAS
989705791,1759010777,GBA MINORISTAS
1711677473,651275377,GBA MINORISTAS
-1197430166,870267989,GBA MINORISTAS
1577103031,1625004744,NOA
-1634145391,870267989,GBA MINORISTAS
-78876540,1625004744,GBA MINORISTAS
-1517211911,1625004744,COSTA ATLANTICA
-1798688927,1625004744,LITORAL
-1037634065,1625004744,NOA
420032816,-635186254,NOA
-903707936,870267989,CENTRAL
-147303836,1625004744,CENTRAL
1604464375,1625004744,CENTRAL
-1455271990,541481139,CENTRAL
1221127345,870267989,CENTRAL
-234560414,651275377,GBA MINORISTAS
-192188238,1625004744,CENTRAL
1309571117,870267989,CENTRAL
1077379279,-1756013582,CENTRAL
2042732365,1625004744,CENTRAL
-167193757,1625004744,CENTRAL
653641284,1625004744,LITORAL
1291856835,1625004744,GBA MINORISTAS
-1029402085,870267989,GBA MINORISTAS
1881310376,-1756013582,GBA MINORISTAS
1279393117,1625004744,GBA MINORISTAS
469862241,870267989,GBA MINORISTAS
1274474450,1625004744,GBA MINORISTAS
-1410833789,870267989,GBA MINORISTAS
2131429623,870267989,GBA MINORISTAS
-378481882,870267989,GBA MINORISTAS
-902547432,651275377,GBA MINORISTAS
1473794655,870267989,NOA
1278263895,1625004744,GBA MINORISTAS
1399688482,870267989,NOA
-698391500,870267989,NOA
-1036086296,1625004744,GBA MINORISTAS
876126332,870267989,NOA
1588766803,1625004744,GBA MINORISTAS
-1422058036,-2071733625,NOA
1984501011,1625004744,GBA MINORISTAS
-1772806269,1625004744,PATAGONIA
-159654243,-1756013582,NOA
-1605375898,1759010777,GBA MINORISTAS
-1225922319,1625004744,NOA
-580151432,1625004744,NEA
84885404,870267989,PATAGONIA
-1099657864,1759010777,NOA
-1171086556,870267989,NEA
184007470,1759010777,GBA MINORISTAS
-1389430972,1625004744,GBA MINORISTAS
-428272456,870267989,GBA MINORISTAS
1969546240,1625004744,LITORAL
423055061,1625004744,NEA
1757103383,1625004744,PATAGONIA
-1893904002,1759010777,CENTRAL
-1543332028,1625004744,CENTRAL
1468520222,1625004744,PATAGONIA
-1657097534,1625004744,CENTRAL
-1142839152,1625004744,LITORAL
-1758507044,870267989,GBA MINORISTAS
1139794672,-483404947,GBA MINORISTAS
486329016,1625004744,GBA MINORISTAS
-691323936,1759010777,GBA MINORISTAS
1506817460,870267989,GBA MINORISTAS
2107479610,1625004744,LITORAL
-1883890894,-1756013582,LITORAL
-262267194,870267989,LITORAL
-217005124,870267989,NEA
1619905633,1625004744,PATAGONIA
1883161933,870267989,PATAGONIA
1669404535,1625004744,LITORAL
1854365532,1625004744,PATAGONIA
673949551,1625004744,PATAGONIA
562576369,870267989,CENTRAL
2006474065,1625004744,PATAGONIA
974348097,651275377,GBA MINORISTAS
-971848819,1759010777,NEA
-1824488755,1625004744,GBA MINORISTAS
1696818089,1625004744,NOA
782445525,1625004744,GBA MINORISTAS
1537933499,1625004744,GBA MINORISTAS
751480485,541481139,GBA MINORISTAS
-1139817080,1625004744,NOA
-490553796,870267989,GBA MINORISTAS
580072592,870267989,GBA MINORISTAS
783302100,1759010777,GBA MINORISTAS
-1230149763,1759010777,GBA MINORISTAS
-772784223,870267989,GBA MINORISTAS
-662752180,-1756013582,GBA MINORISTAS
-426621725,-1756013582,GBA MINORISTAS
1115843229,-635186254,LITORAL
1923189422,1625004744,PATAGONIA
595774379,1625004744,LITORAL
-711741782,1759010777,GBA MINORISTAS
-581286986,-1756013582,GBA MINORISTAS
1730844279,1625004744,LITORAL
-693066692,651275377,GBA MINORISTAS
-2143311408,870267989,NOA
-1705025605,870267989,GBA MINORISTAS
474269888,870267989,NOA
-880875860,870267989,GBA MINORISTAS
1306737037,870267989,CENTRAL
1648144140,1625004744,CENTRAL
-1682031801,541481139,CENTRAL
-1856733375,1625004744,CENTRAL
1326656176,1625004744,CENTRAL
514289539,870267989,NEA
1890078972,1625004744,CENTRAL
-157310168,1625004744,LITORAL
-116595740,-1756013582,LITORAL
2123674156,870267989,LITORAL
-729229901,-483404947,GBA MINORISTAS
1013978687,651275377,GBA MINORISTAS
-669815813,-1756013582,LITORAL
-498815357,1625004744,NOA
-42048156,1625004744,NOA
-377706191,1625004744,NOA
-1851838379,1625004744,PATAGONIA
750669886,1625004744,PATAGONIA
-1732406588,1625004744,GBA MINORISTAS
317097806,-1756013582,GBA MINORISTAS
-1009135744,-635186254,GBA MINORISTAS
-114373821,1759010777,GBA MINORISTAS
354769,-635186254,GBA MINORISTAS
-1418398434,1625004744,GBA MINORISTAS
-1922306137,870267989,GBA MINORISTAS
2044269074,-1756013582,GBA MINORISTAS
240003568,870267989,GBA MINORISTAS
2075388293,1625004744,PATAGONIA
-531917153,870267989,GBA MINORISTAS
353879589,1625004744,GBA MINORISTAS
965374015,1625004744,GBA MINORISTAS
-1920920259,1625004744,NOA
1673370198,870267989,NOA
-1466807432,870267989,LITORAL
-1683779421,541481139,LITORAL
1300414310,1759010777,GBA MINORISTAS
-10067100,1625004744,LITORAL
-108588383,1625004744,PATAGONIA
1866774648,870267989,NOA
-1095346819,1625004744,NOA
603354751,1625004744,NOA
-1573347355,541481139,GBA MINORISTAS
30812478,1625004744,NOA
674876343,1759010777,NOA
2020666178,1625004744,LITORAL
-1166116604,1625004744,NOA
1477918239,1759010777,GBA MINORISTAS
-393191595,-483404947,GBA MINORISTAS
-1001606387,1625004744,LITORAL
-1503600451,870267989,NOA
-1176912150,870267989,LITORAL
2004187509,1625004744,NOA
-570089788,-2071733625,NOA
2004724446,1625004744,NOA
876276863,-635186254,GBA MINORISTAS
-685829015,1625004744,NOA
1566865696,1625004744,GBA MINORISTAS
-1092199969,1625004744,NOA
-1371683242,1625004744,NOA
-1877927477,1759010777,GBA MINORISTAS
-1142702444,-635186254,GBA MINORISTAS
2142567341,870267989,NOA
-732506552,870267989,CENTRAL
-786471111,-1756013582,GBA MINORISTAS
1448510783,-1756013582,NEA
-1720777883,1059805429,GBA MINORISTAS
-2105093568,870267989,NOA
-1214679332,1625004744,COSTA ATLANTICA
1962950465,1625004744,GBA MINORISTAS
1765833979,1059805429,LITORAL
-571230953,-1756013582,GBA MINORISTAS
182178963,-483404947,GBA MINORISTAS
778486230,1625004744,CENTRAL
1252814246,1625004744,CENTRAL
-121003381,-1756013582,GBA MINORISTAS
-472299059,1625004744,CENTRAL
1216891016,1625004744,NEA
-1168351912,-483404947,GBA MINORISTAS
-1180809316,1625004744,NEA
590126167,1625004744,CENTRAL
-1186401033,1625004744,CENTRAL
-1953318332,-1756013582,PATAGONIA
89215865,1625004744,NEA
1988586847,1625004744,PATAGONIA
-446841397,1625004744,LITORAL
1335623094,1625004744,PATAGONIA
-666052069,651275377,GBA MINORISTAS
1040933768,1625004744,LITORAL
-372011711,1059805429,GBA MINORISTAS
-837883786,870267989,GBA MINORISTAS
-298536470,651275377,GBA MINORISTAS
-147914169,1759010777,GBA MINORISTAS
1124292059,-1756013582,COSTA ATLANTICA
1812630544,1625004744,NOA
-1235231832,870267989,LITORAL
-1909056549,1625004744,GBA MINORISTAS
971722908,870267989,NOA
1708529953,1625004744,LITORAL
-781557931,-483404947,GBA MINORISTAS
1732232267,870267989,LITORAL
121278893,1625004744,LITORAL
2091471369,1625004744,LITORAL
2054897559,870267989,CENTRAL
1777057677,651275377,GBA MINORISTAS
1908349053,651275377,GBA MINORISTAS
-1316685472,1625004744,CENTRAL
1356647339,870267989,CENTRAL
242579548,870267989,LITORAL
1026385508,-1756013582,LITORAL
494943595,-1756013582,LITORAL
-690157903,1759010777,CENTRAL
-2091578624,870267989,LITORAL
760493988,1625004744,LITORAL
-1006034488,1625004744,LITORAL
-703398255,1625004744,LITORAL
347835035,1625004744,LITORAL
423016639,1625004744,NOA
-1153715045,1759010777,GBA MINORISTAS
-1053155388,1625004744,NOA
-1626852590,1625004744,LITORAL
1060782343,1759010777,LITORAL
-2110011855,1625004744,NOA
-1074343270,1625004744,LITORAL
-1085905294,1625004744,LITORAL
-293235975,1625004744,NOA
-1740129409,870267989,LITORAL
637969008,870267989,LITORAL
1839464332,1625004744,LITORAL
-1897009569,870267989,GBA MINORISTAS
-1894486113,1625004744,PATAGONIA
-1321665801,651275377,PATAGONIA
-1082666311,651275377,GBA MINORISTAS
1686217026,651275377,GBA MINORISTAS
-1928204409,1625004744,GBA MINORISTAS
-705149274,1625004744,CENTRAL
1744913411,870267989,CENTRAL
571965307,1625004744,LITORAL
1994070380,1625004744,LITORAL
-1601002378,1759010777,LITORAL
-2057378725,1625004744,LITORAL
1968087619,870267989,LITORAL
556150714,1625004744,GBA MINORISTAS
177502044,1625004744,GBA MINORISTAS
2134132680,1059805429,LITORAL
-275087928,1759010777,GBA MINORISTAS
490684837,870267989,GBA MINORISTAS
1648038307,1625004744,GBA MINORISTAS
-1658089608,1625004744,LITORAL
1285115911,1759010777,GBA MINORISTAS
-1713668622,1759010777,GBA MINORISTAS
1271489015,870267989,GBA MINORISTAS
588775792,1625004744,LITORAL
2101287231,1625004744,LITORAL
-465106825,870267989,LITORAL
-405753413,1625004744,LITORAL
-474812946,870267989,LITORAL
847729342,870267989,GBA MINORISTAS
329168060,1625004744,NOA
-1440509923,1625004744,NOA
-1528025374,1625004744,LITORAL
2146810051,-483404947,GBA MINORISTAS
736578403,1625004744,NOA
-1148664317,870267989,NOA
2022396032,1625004744,NOA
62132922,1625004744,NOA
-268481311,1625004744,NOA
-1397636309,1625004744,NOA
-710875920,1625004744,NOA
-923729077,1625004744,NOA
-1285000915,870267989,GBA MINORISTAS
771201928,1625004744,NOA
-1018590542,870267989,NOA
1897743684,1759010777,LITORAL
-564786074,-2071733625,NOA
541292277,1625004744,NOA
1963558836,1759010777,GBA MINORISTAS
99021915,1625004744,CENTRAL
403154855,870267989,NOA
-1268653139,1625004744,NOA
1804615179,870267989,CENTRAL
1264232709,870267989,NOA
1157457010,870267989,NOA
-201809007,1625004744,GBA MINORISTAS
-408613113,-1756013582,GBA MINORISTAS
-130522723,1625004744,NOA
669257217,-1756013582,CENTRAL
-1009845830,1759010777,CENTRAL
-290945210,870267989,NEA
-245329415,1625004744,NOA
1220178574,-1756013582,GBA MINORISTAS
1157353409,1625004744,COSTA ATLANTICA
1266444969,1625004744,COSTA ATLANTICA
-1006539691,1625004744,NOA
-1832493353,1625004744,NOA
-1388667061,870267989,NOA
1800874788,870267989,NOA
-453445178,-483404947,GBA MINORISTAS
565760548,-483404947,GBA MINORISTAS
-685212186,870267989,NOA
-1245304553,1625004744,NEA
-1805350602,1759010777,GBA MINORISTAS
-1402563206,1625004744,PATAGONIA
-1238163716,-1756013582,LITORAL
-269620556,-1756013582,LITORAL
-1299040013,-1756013582,LITORAL
-521347363,870267989,NEA
-687221521,1625004744,COSTA ATLANTICA
466924526,870267989,COSTA ATLANTICA
-849995918,1625004744,LITORAL
-1772472874,1625004744,COSTA ATLANTICA
707457471,1625004744,GBA MINORISTAS
1868026817,1759010777,GBA MINORISTAS
-1404160250,1625004744,LITORAL
2130877063,1625004744,NOA
-478632009,1759010777,GBA MINORISTAS
-1239114342,1625004744,COSTA ATLANTICA
